model,display,type,init,pipeline,fraction,n_train_tiles,seed,f1_pres,f1_pres_val,f1_8cls,accuracy,best_epoch,best_C,probe,run_dir,f1_ALDE,f1_ARCA,f1_BIRC,f1_DRYI,f1_LICH,f1_MOSS,f1_PETF,f1_RUBC,f1_SEDG,f1_TUSS,f1_WILL
simdinov2_vitb16_lora_r8_b911,SimDINOv2-B LoRA r8 (blocs 9-11),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.4803075438960653,0.46447022278441064,0.6604228728570898,0.7140015910898966,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a8_b91011_frac100_seed2,0.9580838323353293,0.0,0.8337134357957362,0.0,0.6426292278238672,0.5196078431372549,0.5089334055224689,0.0,0.6077441077441077,0.7339477262426348,0.4787234042553192
simdinov2_vitb16_lora_r8_qkv,SimDINOv2-B LoRA r8 (Q+K+V),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.4770229280617556,0.47991212679257794,0.655906526084914,0.7125241504716445,13,0.001,interne_run,results/lora_simb_ablation_qkv/runs/simdinov2_vitb16_lora_r8a8_frac100_seed0,0.9550766034796156,0.0,0.8385359529270968,0.0,0.637144745538665,0.5129533678756477,0.4868270332187858,0.0,0.6005642885933091,0.7374268127908722,0.4787234042553192
simdinov2_vitb16_lora_r8_qkv,SimDINOv2-B LoRA r8 (Q+K+V),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.47937402847666244,0.48104640142309785,0.6591392891554109,0.7158768041822935,13,0.001,interne_run,results/lora_simb_ablation_qkv/runs/simdinov2_vitb16_lora_r8a8_frac100_seed1,0.9526797385620915,0.0,0.840768094534712,0.0,0.6435963777490298,0.509639564124057,0.5164896590273896,0.0,0.6018249688925756,0.7422524565381708,0.46586345381526106
simdinov2_vitb16_lora_r8_qkv,SimDINOv2-B LoRA r8 (Q+K+V),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.4872592539501687,0.4732330805427724,0.6699814741814819,0.7234344811910445,13,0.0001,interne_run,results/lora_simb_ablation_qkv/runs/simdinov2_vitb16_lora_r8a8_frac100_seed2,0.9596224436287363,0.0,0.8461538461538461,0.0,0.6365397030342156,0.5305439330543933,0.5420144685587089,0.0,0.6061116965226554,0.7469302186283319,0.49193548387096775
simdinov2_vitb16_lora_r8_rslora,SimDINOv2-B LoRA r8 (rsLoRA),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.4750225363515135,0.4806295502996669,0.653155987483331,0.711217183770883,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a22_frac100_seed0,0.9510235812386628,0.0,0.8406429847191903,0.0,0.6438488860187278,0.516327100195367,0.47107438016528924,0.0,0.590797041906327,0.7332730560578662,0.4782608695652174
simdinov2_vitb16_lora_r8_rslora,SimDINOv2-B LoRA r8 (rsLoRA),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.4776218917036449,0.47810911601282857,0.6567301010925117,0.7146266621206956,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a22_frac100_seed1,0.955793879152498,0.0,0.8407114624505929,0.0,0.6407766990291263,0.5093340763443857,0.511123787792356,0.0,0.6006683375104428,0.7431164901664146,0.45231607629427795
simdinov2_vitb16_lora_r8_rslora,SimDINOv2-B LoRA r8 (rsLoRA),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.4733834240261846,0.46703018299495885,0.6509022080360038,0.7100806909876123,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a22_frac100_seed2,0.9576359832635983,0.0,0.84412140261271,0.0,0.6300839251129761,0.5154347210421977,0.4750430292598967,0.0,0.581855249745158,0.7331081081081081,0.46993524514338575
simdinov2_vitb16_lora_r8_s2,SimDINOv2-B LoRA r8 (scaling 2),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.4747647467394824,0.48173202232524087,0.6528015267667884,0.7114444823275372,13,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a16_frac100_seed0,0.9512448132780082,0.0,0.8414452075246343,0.0,0.6405693950177936,0.5091937765205092,0.479627473806752,0.0,0.5932134096484055,0.7368579152898769,0.47026022304832715
simdinov2_vitb16_lora_r8_s2,SimDINOv2-B LoRA r8 (scaling 2),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.47808536761627657,0.47877170242936434,0.6573673804723803,0.7152517331514945,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a16_frac100_seed1,0.9540229885057471,0.0,0.8411509657075286,0.0,0.6379812358460045,0.5116019010343864,0.5097142857142857,0.0,0.601673640167364,0.7428312707515846,0.45996275605214154
simdinov2_vitb16_lora_r8_s2,SimDINOv2-B LoRA r8 (scaling 2),ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.47534579896974594,0.46868324412916756,0.6536004735834007,0.7109898852142289,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_lora_r8a16_frac100_seed2,0.95822454308094,0.0,0.8432496540818344,0.0,0.6327647248149341,0.5143661971830986,0.48256146369353914,0.0,0.5854943273905997,0.7345309381237525,0.47761194029850745
simdinov2_vitb16_mhsa,SimDINOv2 ViT-B/16 MHSA,ft_fresh,SimDINOv2-B,ft_ssl,1.0,49281,0,0.46881670094272876,0.4800164402952938,0.6424299813401118,0.7009887487214456,13,0.001,interne_run,ft_ssl_results/simdinov2_vitb16_mhsa_runs/frac100_seed0,0.9509297520661157,0.017543859649122806,0.8361236950955289,0.0,0.6154826377827334,0.5093099671412924,0.4543297746144721,0.0,0.5737186247627083,0.7198275862068966,0.47971781305114636
simdinov2_vitb16_mhsa,SimDINOv2 ViT-B/16 MHSA,ft_fresh,SimDINOv2-B,ft_ssl,1.0,49281,1,0.4713535950054373,0.47783905046815606,0.6459182106763359,0.7052505966587113,11,0.001,interne_run,ft_ssl_results/simdinov2_vitb16_mhsa_runs/frac100_seed1,0.9575916230366492,0.017543859649122806,0.8331372549019608,0.0,0.628131021194605,0.507814642171648,0.4679633867276888,0.0,0.5940803382663847,0.7272447250885569,0.4513826940231936
simdinov2_vitb16_mhsa,SimDINOv2 ViT-B/16 MHSA,ft_fresh,SimDINOv2-B,ft_ssl,1.0,49281,2,0.46695589087258244,0.46769396114856543,0.6398713674936605,0.701443345834754,13,0.001,interne_run,ft_ssl_results/simdinov2_vitb16_mhsa_runs/frac100_seed2,0.9524057217165149,0.017543859649122806,0.8308112857561262,0.0,0.617000328191664,0.5006977393245884,0.4427832087406556,0.0,0.5898598516075845,0.7261813144528244,0.4592314901593252
simdinov2_vitb16_norm_tuning,SimDINOv2-B NormTuning,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,0,0.4777051257469362,0.4666655414686485,0.6568445479020373,0.7117286055233549,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_norm_tuning_frac100_seed0,0.9545336451026241,0.0,0.8364397488288647,0.0,0.6383799421407907,0.4986449864498645,0.5072854830005397,0.0,0.6031033074724377,0.7346938775510204,0.4816753926701571
simdinov2_vitb16_norm_tuning,SimDINOv2-B NormTuning,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,1,0.47835414454852754,0.46784887134389525,0.6577369487542255,0.7117286055233549,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_norm_tuning_frac100_seed1,0.9565895502989342,0.0,0.8366573593936977,0.0,0.636568848758465,0.5007487271638215,0.5137614678899083,0.0,0.5987829614604463,0.7346877351392024,0.4840989399293286
simdinov2_vitb16_norm_tuning,SimDINOv2-B NormTuning,ft_fresh,SimDINOv2-B,simb_stageA,1.0,49281,2,0.47826546228193734,0.4680574854306162,0.6576150106376637,0.7123536765541539,18,0.001,interne_run,results/lora_simb_ablation/runs/simdinov2_vitb16_norm_tuning_frac100_seed2,0.9550532605871654,0.0,0.8375386456567269,0.0,0.6370941819350691,0.5037391564463057,0.5142857142857142,0.0,0.6009791921664627,0.7351172579675286,0.477112676056338
simdinov2_vitl16_lora,SimDINOv2 ViT-L/16 LoRA r=8,ft_fresh,SimDINOv2-L,lora_3models,1.0,49281,0,0.4808218691639563,0.47450865374967854,0.6589370876442995,0.7195135810887601,19,0.001,interne_run,ViTB_L_LoRA/lora_3models/runs/simdinov2_vitl16_lora_frac100_seed0,0.9546749546749547,0.017543859649122806,0.846985780092129,0.0,0.6290477717217057,0.5224719101123596,0.4931350114416476,0.0,0.604021164021164,0.7536528345996494,0.46750727449078566
simdinov2_vitl16_lora,SimDINOv2 ViT-L/16 LoRA r=8,ft_fresh,SimDINOv2-L,lora_3models,1.0,49281,1,0.47826211720089495,0.4809797490452633,0.6554174286950901,0.715933628821457,19,0.001,interne_run,ViTB_L_LoRA/lora_3models/runs/simdinov2_vitl16_lora_frac100_seed1,0.9510235812386628,0.017543859649122806,0.8448155880306193,0.0,0.625974025974026,0.5216170690623245,0.48957189901207465,0.0,0.6018033130635353,0.7498873366381252,0.45864661654135336
