model,fraction,seed,n,dim,rankme_sigma_raw,rankme_sigma_centered,eff_rank_sigma2,rankme_sigma_raw_norm,eff_rank_sigma2_norm,stable_rank,participation_ratio,alpha_spectral,alpha_r2,aniso_cosine,aniso_spectral,fisher_ratio,knn_purity,intrinsic_dim_twonn,nc1_canonical,nc1_inverse,silhouette,dbi,chi,nc2_mean_cos,nc2_std_cos,emb_dir
simdinov2_vitb16_lora_r8_b05,1.0,0,17598,768,422.1324498351854,473.2682403207776,63.94494604630665,0.5496516273895643,0.08326164849779512,5.631080642433856,17.10792267467109,1.5587234843700282,0.856699240066946,0.41350892186164856,136.3858997529924,0.29834712371182504,0.6973,9.46789699118489,2.821345032815992,0.3544408742526407,0.02132325912481185,4.369640581791592,623.3551655483383,-0.0858285326025931,0.35107986621824,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a8_b012345_frac100_seed0
simdinov2_vitb16_lora_r8_b05,1.0,1,17598,768,415.35785089521227,466.64273430663496,59.72708989232545,0.5408305350198076,0.07776964829729877,5.548737371878986,15.907293356065745,1.5764531746138029,0.8599901428390488,0.414156436920166,138.40986670088688,0.29872770227794565,0.69432,9.432444882123988,2.7613631542204944,0.3621399809261698,0.01674796525957239,4.414911666063547,636.8955844550836,-0.08406292355187028,0.3628374006539841,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a8_b012345_frac100_seed1
simdinov2_vitb16_lora_r8_b05,1.0,2,17598,768,417.2812190580207,468.951350663493,60.74451872751043,0.5433349206484644,0.07909442542644587,5.539329760813462,16.09428620349015,1.5677379565917238,0.8602391780950525,0.41606542468070984,138.64493235860678,0.29186921764678964,0.69368,9.539597706905791,2.8502885892547507,0.3508416669699799,0.01588991799557853,4.332569610404367,617.0252397003185,-0.08510661320655054,0.3604374909371282,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a8_b012345_frac100_seed2
simdinov2_vitb16_lora_r8_b611,1.0,0,17598,768,419.39108804676164,476.1414103211588,58.1521050496783,0.5460821458942209,0.07571888678343529,4.57300058350528,14.108628101406033,1.5183873243960258,0.8572353092073117,0.4442310631275177,167.9422484156596,0.329504314033118,0.69752,9.695754939044244,2.4812356758197436,0.4030249966759888,0.022928839283119097,4.327567973455394,708.8000616543453,-0.08333558292426671,0.3829262214200673,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a8_b67891011_frac100_seed0
simdinov2_vitb16_lora_r8_b611,1.0,1,17598,768,432.1841488767453,483.46347175687777,59.06168017077083,0.5627397771832622,0.07690322938902451,4.59344445005496,14.150897946766092,1.4863038081092643,0.8495768901862095,0.4025305509567261,167.19479430970608,0.33429663481008814,0.69596,9.593233955915643,2.417522957654072,0.41364653718530614,0.0248528114152271,4.312387055758151,727.4801649480969,-0.08479350329774593,0.3766383464890369,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a8_b67891011_frac100_seed1
simdinov2_vitb16_lora_r8_b611,1.0,2,17598,768,418.08496013281103,473.8440221540796,54.857741218443664,0.5443814585062644,0.07142935054484852,4.633331960769826,13.5521317103075,1.5126192118652841,0.8560563057055656,0.43489620089530945,165.75544478630388,0.34440636151926085,0.69728,9.66562050704496,2.3785910666394203,0.42041694935499113,0.02591288676669002,4.286254726518187,739.3872888309321,-0.08543847924401012,0.3769783983208657,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a8_b67891011_frac100_seed2
simdinov2_vitb16_lora_r8_b911,1.0,0,17598,768,440.65170023366477,498.1756440823885,68.66915933318349,0.573765234679251,0.08941296788174934,4.842145510307681,15.877394740785682,1.4608512845994377,0.8435877570695554,0.44956302642822266,158.60737732171117,0.3037684774611738,0.68978,9.804576047374,2.7299235482847553,0.3663106245696683,0.015729854273635966,4.53072953915908,644.2304954309099,-0.08394698836994484,0.3871073309674152,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a8_b91011_frac100_seed0
simdinov2_vitb16_lora_r8_b911,1.0,1,17598,768,441.42319832226264,496.9944515148421,64.92050607545164,0.5747697894821128,0.08453190895241099,4.570927462314408,14.523121243076726,1.4590665045184863,0.8414586398107722,0.4333227574825287,168.01841777885858,0.31133332536057545,0.69228,9.65872825926423,2.6030227839626505,0.3841687464899133,0.015154059442065831,4.617791023531551,675.6375744520681,-0.08393967477659776,0.39991635657862434,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a8_b91011_frac100_seed1
simdinov2_vitb16_lora_r8_b911,1.0,2,17598,768,438.1653476109076,496.9699219936411,67.98615574864483,0.5705277963683693,0.08852364029771463,4.955403180395276,16.049438244570023,1.4601718093371938,0.8438357356621566,0.45839765667915344,154.98234392680422,0.3200171386382825,0.69324,9.899363438592852,2.663530235436712,0.37544158001107303,0.02147852802956592,4.600931679873124,660.2891067657205,-0.08460572486864308,0.3723269717567965,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a8_b91011_frac100_seed2
simdinov2_vitb16_lora_r8_qkv,1.0,0,17598,768,421.8912900571223,475.08765465496697,58.21136009331897,0.549337617261878,0.07579604178817574,4.861007587231131,14.57571713637936,1.5206436358446407,0.8577281583537673,0.42035242915153503,157.99193607872127,0.3232429921696464,0.69802,9.703766617321499,2.6065597704945493,0.3836474464615418,0.01979409225118926,4.3271555448762,674.7207640921708,-0.0852579622713201,0.37440590753216363,results/lora_simb_ablation_qkv/embeddings/simdinov2_vitb16_lora_r8a8_frac100_seed0
simdinov2_vitb16_lora_r8_qkv,1.0,1,17598,768,424.7626545194476,476.0143497618518,57.096268257507965,0.5530763730721974,0.07434409929363016,4.5994620777776944,14.011184305558578,1.5123710481911525,0.8553852264575849,0.40422675013542175,166.97604785363765,0.33580843194836374,0.69894,9.52939780201454,2.4102191311198102,0.414900034228413,0.021346439894909756,4.261907818159923,729.6846901978109,-0.08369787616426355,0.37720366392297244,results/lora_simb_ablation_qkv/embeddings/simdinov2_vitb16_lora_r8a8_frac100_seed1
simdinov2_vitb16_lora_r8_qkv,1.0,2,17598,768,423.033319066538,474.9095528655779,59.06096741821089,0.5508246342012214,0.07690230132579544,5.479327520104579,15.687772823927155,1.5180664790292058,0.8564060560330032,0.4125834107398987,140.16318557014125,0.3363755841709861,0.69898,9.759977046319428,2.5763525200928172,0.3881456408626818,0.022647642479960144,4.255327133532825,682.6317385854617,-0.08684832291109668,0.3510178484336088,results/lora_simb_ablation_qkv/embeddings/simdinov2_vitb16_lora_r8a8_frac100_seed2
simdinov2_vitb16_lora_r8_rslora,1.0,0,17598,768,431.400098779723,483.6114177448794,60.374985700842416,0.561718878619431,0.07861326263130523,5.009989258496638,14.958367581114263,1.48571700315779,0.8523366979359354,0.41028261184692383,153.2937418373739,0.31156244296467034,0.69598,9.786194062609468,2.7018711606000685,0.3701138731491313,0.018551480217758137,4.368523556933251,650.9192687076164,-0.08625761471889906,0.37088332225559656,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a22_frac100_seed0
simdinov2_vitb16_lora_r8_rslora,1.0,1,17598,768,439.9557654688116,486.993649620878,58.79250910436757,0.5728590696208484,0.07655274622964527,4.520791184161157,13.779410576900569,1.4724948610745778,0.8458274649716133,0.36927980184555054,169.88176819374684,0.33652491297227655,0.6988,9.683958354521616,2.446144446947856,0.40880660226231846,0.027307742908783662,4.350078266641687,718.9681713990318,-0.08685279582688436,0.3809178786309405,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a22_frac100_seed1
simdinov2_vitb16_lora_r8_rslora,1.0,2,17598,768,442.0087290663954,489.1842381578886,63.693123123820236,0.5755321993052024,0.08293375406747426,5.358455781622231,16.037564925220835,1.4725727395704609,0.8476312884224432,0.3744227886199951,143.3248740493467,0.31753240814384265,0.69712,9.697584477940273,2.659686947119109,0.3759840988364413,0.025951230325999476,4.359075368540895,661.2432346238961,-0.08770814641136514,0.35554141364480196,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a22_frac100_seed2
simdinov2_vitb16_lora_r8_s2,1.0,0,17598,768,427.568059371897,480.4537256379269,60.324867575938626,0.5567292439738242,0.07854800465617008,4.989871386451696,15.068473630911667,1.5011266546127608,0.8553727822524644,0.41688719391822815,153.9117825932836,0.31251521886554046,0.696,9.725937350047337,2.6834941189837305,0.3726484783124245,0.019133396490118776,4.368691545147622,655.3768788083033,-0.08557329719162138,0.37060662710262776,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a16_frac100_seed0
simdinov2_vitb16_lora_r8_s2,1.0,1,17598,768,435.90742134667266,483.9435231237898,57.867070886200835,0.5675877882118133,0.07534774854974068,4.496290432598183,13.689105465290536,1.4813409513373657,0.848568277753631,0.37733665108680725,170.80747151740616,0.34176428743760895,0.69948,9.692455104152849,2.4110999985839237,0.41474845530542104,0.027481128093753023,4.338595425807018,729.4181083459454,-0.08612613162973268,0.3789905492682422,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a16_frac100_seed1
simdinov2_vitb16_lora_r8_s2,1.0,2,17598,768,436.6228165363984,484.5339650511105,61.39965189624516,0.568519292365102,0.07994746340656922,5.2424229525940325,15.54709585301966,1.485070998605599,0.8507479522841168,0.3799239695072174,146.49714587030442,0.32406118743033024,0.69744,9.672375534313671,2.602133058059376,0.384300102142124,0.026108805346662965,4.325433659429222,675.8685896376116,-0.08749601380551325,0.3571303469039916,results/lora_simb_ablation/embeddings/simdinov2_vitb16_lora_r8a16_frac100_seed2
simdinov2_vitb16_mhsa,1.0,0,17598,768,482.5037018010347,522.1390954648701,86.63472601318874,0.628260028386764,0.11280563282967283,6.815812255428533,20.829775140713448,1.3999903691819868,0.8291015311468295,0.3209356963634491,112.67916004997315,0.26024941489089115,0.69782,9.589078141837756,3.385233191143986,0.2954006248715086,0.0234355778789063,4.5689166832611505,519.5210789616743,-0.09065318382861463,0.345723164420462,ft_ssl_results/simdinov2_vitb16_mhsa_embeddings/simdinov2_vitb16_mhsa_frac100_seed0
simdinov2_vitb16_mhsa,1.0,1,17598,768,475.23677008664424,516.281434428537,77.94579732685645,0.6187978777169847,0.10149192360267767,5.803883985870337,17.980913896669858,1.4068578953333588,0.8308613917219242,0.32824280858039856,132.32518118379178,0.2717502195700491,0.69724,9.537380132768115,3.0442118508785776,0.32849224987776904,0.019867176803230153,4.495667566608787,577.7193198602209,-0.08842151369533276,0.36216235688270415,ft_ssl_results/simdinov2_vitb16_mhsa_embeddings/simdinov2_vitb16_mhsa_frac100_seed1
simdinov2_vitb16_mhsa,1.0,2,17598,768,484.1197356148298,523.5151846951616,89.53276475356057,0.6303642390818096,0.11657912077286532,6.784302928283186,21.656094668340025,1.4019468547409837,0.828852215992902,0.3200490176677704,113.20249230002287,0.25438397605567775,0.70096,9.53616972357197,3.4141607867241297,0.29289774631826937,0.02226670365268736,4.632146470310459,515.1192664500899,-0.08894545663011313,0.3524553132704604,ft_ssl_results/simdinov2_vitb16_mhsa_embeddings/simdinov2_vitb16_mhsa_frac100_seed2
simdinov2_vitb16_norm_tuning,1.0,0,17598,768,421.3060513778148,481.4258674976414,68.9087918740819,0.5485755877315297,0.08972498941937747,5.418342085186494,17.266866096977555,1.5574619453231804,0.8554187510350149,0.4774898290634155,141.74077382446518,0.2791638504328157,0.68504,9.127929113175172,2.9391529828910006,0.3402340762188033,0.01472663678717744,4.56873085269329,598.3696698462113,-0.08464411221088194,0.366119448919996,results/lora_simb_ablation/embeddings/simdinov2_vitb16_norm_tuning_frac100_seed0
simdinov2_vitb16_norm_tuning,1.0,1,17598,768,419.3203389996118,479.08359073860925,68.20635937869042,0.5459900247390779,0.08881036377433649,5.591170891763358,17.447718863131065,1.5644117758194753,0.856513187086602,0.4759219288825989,137.3594216430373,0.2776616802204747,0.68778,9.089299717279655,2.925085906577194,0.3418703012281146,0.015267782339628829,4.505309099074819,601.2472987700888,-0.0855062177681293,0.35830014925612685,results/lora_simb_ablation/embeddings/simdinov2_vitb16_norm_tuning_frac100_seed1
simdinov2_vitb16_norm_tuning,1.0,2,17598,768,419.7170839518789,480.03278944494116,68.2208947942781,0.546506619729009,0.08882929009671627,5.490811243397349,17.307793325008763,1.557997316720395,0.8568948229467631,0.47881561517715454,139.87004214058769,0.28063725998697275,0.68618,9.144150742132629,2.918641580654274,0.34262514679020184,0.014535679567983567,4.544325712606271,602.5748456601328,-0.08468845885840154,0.36319995775294756,results/lora_simb_ablation/embeddings/simdinov2_vitb16_norm_tuning_frac100_seed2
simdinov2_vitl16_lora,1.0,0,17598,1024,578.3660799823256,621.2505979057696,78.81351604168736,0.5648106249827398,0.07696632425946032,6.067063386184085,17.95869909884162,1.602278347376481,0.9430167184955701,0.2820432484149933,168.78017169424214,0.2853696450019459,0.70088,9.533940836913521,3.203487889950454,0.3121597566005327,0.014822880687974592,4.619953450713087,548.9953639335272,-0.08489847238484079,0.361458519946931,ViTB_L_LoRA/lora_3models/embeddings/simdinov2_vitl16_lora_frac100_seed0
simdinov2_vitl16_lora,1.0,1,17598,1024,594.5036596805388,639.6246508237106,86.3499462088466,0.5805699801567762,0.08432611934457676,6.721316654923587,19.449867205962093,1.5548964606659228,0.9405146000505026,0.2975139021873474,152.35110210882357,0.27350795912343245,0.70014,9.641725371774035,3.298411772841954,0.3031762159695676,0.016364838076916452,4.600668396157309,533.1960110258394,-0.08848228427346505,0.3430140194496876,ViTB_L_LoRA/lora_3models/embeddings/simdinov2_vitl16_lora_frac100_seed1
simdinov2_vitl16_lora,1.0,2,17598,1024,587.0579126274481,633.9447673696237,83.44090473440241,0.5732987428002423,0.08148525852968985,6.2628119700659655,18.888846724033378,1.5622272206145653,0.9441533133370436,0.3097550570964813,163.50482896410736,0.28632910508810433,0.7025,9.423296797483662,3.1793623061194265,0.3145284820402354,0.014355123422997627,4.619028599363865,553.161241364335,-0.08755999572353546,0.35516205350215163,ViTB_L_LoRA/lora_3models/embeddings/simdinov2_vitl16_lora_frac100_seed2
vitb16_full_old,0.01,0,17598,768,414.415348906232,475.0099533552863,61.150366815477504,0.5396033188883229,0.079622873457653,4.714247411208401,14.969166912394641,1.533225250085631,0.8720779832979217,0.4790208041667938,162.91041453913402,0.28996089688565246,0.65328,12.848643012277064,2.78237079712608,0.35940572731447,0.012485571911023468,4.942863919151207,632.0868526281848,-0.07923358504517568,0.40406275878121545,sota_screening/full/embeddings/vitb16_full_frac001_seed0
vitb16_full_old,0.01,1,17598,768,390.3563877151202,454.20977117658276,48.8425626080235,0.5082765465040627,0.06359708672919727,4.04846461119767,12.051849537072357,1.5568052268476174,0.8798495798751613,0.4960538446903229,189.701547069421,0.32493483672969603,0.64732,13.361165428404005,2.5145360378482704,0.39768767873985955,0.020682416393787862,5.25392405381257,699.413320600068,-0.08114577150298478,0.4366306733327844,sota_screening/full/embeddings/vitb16_full_frac001_seed1
vitb16_full_old,0.01,2,17598,768,358.6569223647838,421.77271627259023,35.43404104301731,0.4670012009958122,0.046138074274762124,3.337260545333876,8.926979480783881,1.6234825946768519,0.8908800567762472,0.48999422788619995,230.12887054138156,0.36726891509909837,0.6416,13.504991992168643,2.1940310216206034,0.4557820696905654,0.008621736389065148,4.94744319899167,801.5839259651617,-0.07033955577039475,0.4892118099695954,sota_screening/full/embeddings/vitb16_full_frac001_seed2
vitb16_full_old,0.05,0,17598,768,389.96649972094434,458.3021580017633,52.31091784259637,0.5077688798449796,0.06811317427421403,4.909588140403747,14.055646243453653,1.5699698180455874,0.8736860607549078,0.5274426937103271,156.42860012629134,0.3460674604649644,0.6698,11.658913345632662,2.3930019287248285,0.41788516256334873,0.02022376095977159,4.451727865797313,734.9346354004675,-0.07718673214629024,0.3686528153663682,sota_screening/full/embeddings/vitb16_full_frac005_seed0
vitb16_full_old,0.05,1,17598,768,425.2091782437369,478.6191115330627,57.561474326917065,0.5536577841715324,0.07494983636317326,4.845888482640492,14.782318448689269,1.47086844706704,0.865671476617756,0.4203311502933502,158.48486871937297,0.3465932491034666,0.67262,12.345302160616654,2.4189719995714025,0.4133987496245381,0.030437012914072085,4.695202798467637,727.0443809649748,-0.07867392728424596,0.36808093892451504,sota_screening/full/embeddings/vitb16_full_frac005_seed1
vitb16_full_old,0.05,2,17598,768,402.2462077854419,463.41171426738265,54.43042706964041,0.5237580830539609,0.07087295191359429,4.7065636403624795,14.060587992280553,1.545659413927769,0.8729291177689659,0.48307353258132935,163.17637637230627,0.3208968244052455,0.66576,12.76021022975247,2.6712016830942313,0.3743633460283159,0.013316603445065679,4.532043315879478,658.3928166602443,-0.07801940384118276,0.4000929592337664,sota_screening/full/embeddings/vitb16_full_frac005_seed2
vitb16_full_old,0.1,0,17598,768,374.8271175970985,441.03117878425087,46.10058702491715,0.48805614270455533,0.060026806022027535,4.466257841866761,12.57404054805879,1.6106679022749864,0.880734125415318,0.5200493335723877,171.95603728937405,0.3621461245818987,0.66978,12.14006692766908,2.33801233225588,0.42771374051509015,0.01633986575239082,4.2905094863252495,752.220155444209,-0.07760657142038087,0.39294755013301563,sota_screening/full/embeddings/vitb16_full_frac010_seed0
vitb16_full_old,0.1,1,17598,768,352.33137215671445,421.322511493531,37.278438524293456,0.45876480749572196,0.04853963349517377,3.9728748543739503,10.60181757249018,1.6239055718302873,0.8880100529635951,0.5281040072441101,193.3108965550394,0.41450370442215145,0.67376,11.961350799888491,2.0459222134511124,0.4887771360147101,0.017643553046302878,4.32269384866143,859.6123491094886,-0.06926338948634482,0.3871583706251905,sota_screening/full/embeddings/vitb16_full_frac010_seed1
vitb16_full_old,0.1,2,17598,768,359.24327205546416,424.92863054732214,36.999911156776186,0.4677646771555523,0.04817696765205232,3.4223397052054847,9.298353131497828,1.6260959395366965,0.8878566704669928,0.5077317953109741,224.40788061800183,0.39995268994905286,0.6734,11.929382484874088,2.0508002689208293,0.4876145254875218,0.01805722552144651,4.414290144992647,857.5676659753209,-0.07291136046733775,0.4481343674825331,sota_screening/full/embeddings/vitb16_full_frac010_seed2
vitb16_full_old,0.25,0,17598,768,372.8050250821615,438.0312955510154,41.99716664974591,0.4854232097423978,0.05468381074185665,4.741391982785333,12.293361350033303,1.5716880211475326,0.8781905966306913,0.5085997581481934,161.97774889492217,0.3923252041532366,0.6761,11.231106279872053,2.2060148738869203,0.4533061004423701,0.013234941149535431,3.952035978961675,797.2294388483554,-0.07638144617486405,0.36080596260462,sota_screening/full/embeddings/vitb16_full_frac025_seed0
vitb16_full_old,0.25,1,17598,768,436.4104646843572,486.03005539202604,61.185799657879855,0.5682427925577568,0.07966900997119773,5.641642622747874,16.167078814437982,1.455170844551237,0.8561364322180385,0.3981521427631378,136.1305653965601,0.33075072510226156,0.67816,11.776120359317057,2.6018763913500345,0.3843380121070033,0.021382892519968534,4.1733373436696,675.935261892845,-0.07897905828572514,0.3447415271483322,sota_screening/full/embeddings/vitb16_full_frac025_seed1
vitb16_full_old,0.25,2,17598,768,411.05069538130397,469.36325064616904,52.31398339642975,0.5352222596110728,0.0681171658807679,4.5233074426380036,13.375544459620611,1.4962154321132815,0.8657447499785038,0.4592507779598236,169.78726512388036,0.35853921999616417,0.67714,11.793957364927495,2.3785748055581393,0.42041982352744495,0.023111365952183154,4.210634397792697,739.3923436380269,-0.07739775459798427,0.38054848016453363,sota_screening/full/embeddings/vitb16_full_frac025_seed2
vitb16_full_old,0.5,0,17598,768,394.1824553225255,456.53575176803713,49.86010866810756,0.5132584053678718,0.06492201649493172,5.41035486611627,14.31575251313084,1.5361707924538055,0.86945538167501,0.48956894874572754,141.95002342818512,0.3626773265635951,0.6774,11.341450394674185,2.4288191656613027,0.4117227063000859,0.01742738200283409,3.9034505265243307,724.0967235702573,-0.08015447078519418,0.3387347765372449,sota_screening/full/embeddings/vitb16_full_frac050_seed0
vitb16_full_old,0.5,1,17598,768,477.79579317302023,519.9961086476603,85.5806596144617,0.6221299390273701,0.11143315053966367,7.3506663935187255,22.387671738688482,1.373167374024747,0.8381549701940573,0.3454780578613281,104.48032312786847,0.26225706927423187,0.68052,12.461689775183286,3.3392544865285787,0.299468041155282,0.01614670900701101,4.502025078604863,526.6744439799512,-0.08722558464585835,0.3226874009466137,sota_screening/full/embeddings/vitb16_full_frac050_seed1
vitb16_full_old,0.5,2,17598,768,367.9555816810035,431.31029149769614,40.3767460531681,0.47910883031380663,0.05257388809006263,4.561481203771197,11.768979402326911,1.5936611626148773,0.8806879472397691,0.49616092443466187,168.36636296233277,0.3806445033052852,0.6714,11.55453076521242,2.2266658457436943,0.4491019619809888,0.021042606874451964,3.974185594474559,789.835620536317,-0.07692023497662219,0.3718737736625616,sota_screening/full/embeddings/vitb16_full_frac050_seed2
vitb16_full_old,0.7,0,17598,768,474.84067965143777,515.3700447031636,82.90437065946541,0.6182821349628096,0.10794839929617893,7.4236855982940355,22.365153569823807,1.3829291492680333,0.8401567009656574,0.3346764147281647,103.45265701668274,0.2689268097927566,0.67966,11.56776147977573,3.3244201255233445,0.3008043394762793,0.009951603220830352,4.230920039099351,529.0245918370905,-0.086966739766143,0.29905773913815314,sota_screening/full/embeddings/vitb16_full_frac070_seed0
vitb16_full_old,0.7,1,17598,768,407.75052382091434,459.6737102025714,52.14735428609291,0.5309251612251489,0.06790020089335015,5.500400446826757,15.074301714510597,1.52495007955089,0.8668091253415577,0.4160350561141968,139.62619766040268,0.3421356713808777,0.67938,11.669281516352996,2.4986238004963353,0.40022031319839196,0.01877349739646168,3.9543455222602657,703.8674648222916,-0.08492174973060343,0.3391354952480373,sota_screening/full/embeddings/vitb16_full_frac070_seed1
vitb16_full_old,0.7,2,17598,768,452.72421059778264,495.99801327483806,68.55209344588772,0.5894846492158629,0.08926053834099963,6.501463296102257,18.46008011860777,1.4268612933216815,0.8501540803058273,0.352081298828125,118.12725305400551,0.2945925973800454,0.68108,11.708698850786762,2.9255411887470504,0.3418170982675304,0.02329199235088126,4.234754207878587,601.15373072331,-0.08493902550106706,0.3313186672092425,sota_screening/full/embeddings/vitb16_full_frac070_seed2
vitb16_full_old,1.0,0,17598,768,476.0324088423011,514.1867440152226,82.34681794057919,0.6198338656800796,0.10722241919346248,7.202572173745889,21.506441762646755,1.3929345396544368,0.840754948386724,0.3144010305404663,106.62857399741699,0.25962685426694,0.68118,11.29091081897716,3.412489713393467,0.29304117638065535,0.015726473224471064,4.363399449173571,515.3715169008086,-0.0891364648588667,0.32432336766676645,sota_screening/full/embeddings/vitb16_full_frac100_seed0
vitb16_full_old,1.0,1,17598,768,371.2150147369939,430.7398054396434,42.07125253670792,0.4833528837721275,0.0547802767405051,5.492481755639792,13.07190616004723,1.5947377975649586,0.8798928300178295,0.4730958640575409,139.82750133150682,0.37453591082980814,0.67782,11.443392411551406,2.284649578029994,0.43770388667737903,0.021269275224563452,3.8570750570870023,769.7898254998403,-0.08209608472994487,0.34143742605775623,sota_screening/full/embeddings/vitb16_full_frac100_seed1
vitb16_full_old,1.0,2,17598,768,410.20016725104455,461.65011017164863,53.18389888253684,0.5341148011081309,0.0692498683366365,5.319205871261417,14.96669586673682,1.5222314420972853,0.8678605669095402,0.41400665044784546,144.3824545594949,0.32612263606773223,0.67948,11.302057662866755,2.7386792047810773,0.3651395162507075,0.019586901320973717,4.08295661284592,642.1708672303514,-0.08624069186281245,0.33333731189475185,sota_screening/full/embeddings/vitb16_full_frac100_seed2
vitb16_mhsa_old,0.01,0,17598,768,402.55947282227,465.97674901788054,61.45578828194983,0.5241659802373307,0.08002055765878884,4.759409450544973,15.1931390265202,1.5929449381257719,0.8768591710135606,0.5048757791519165,161.36455751081905,0.27334837565068776,0.64728,13.415575214439487,3.0280346743977367,0.33024720900812193,0.0031432174800607193,5.109093620692229,580.8057664827749,-0.07999453632470024,0.4183892909051789,sota_screening/mhsa/embeddings/vitb16_mhsa_frac001_seed0
vitb16_mhsa_old,0.01,1,17598,768,365.5553756224718,430.17002901528997,40.1227764065359,0.4759835620084268,0.05224319844601028,3.750778731604985,10.458673226223691,1.611445273878404,0.8879315112922305,0.5017997622489929,204.7574797011199,0.3244077866376024,0.6305,14.046880751348175,2.4620307424311516,0.4061687706678008,0.0012069615390065428,5.293851529519923,714.32901697375,-0.0749305916966027,0.47510260211544686,sota_screening/mhsa/embeddings/vitb16_mhsa_frac001_seed1
vitb16_mhsa_old,0.01,2,17598,768,380.1183321090789,443.18569748184,46.66905502718835,0.4949457449336965,0.060766998733318166,3.8023436770630483,11.23410657423319,1.6144883232587939,0.8857892909567731,0.5001811981201172,201.98069012878068,0.31323179159272013,0.64556,13.238331651874335,2.565464267373999,0.3897929948652947,0.0012003151050763632,5.178727243509861,685.5289400698599,-0.07173955049734118,0.4841823853137871,sota_screening/mhsa/embeddings/vitb16_mhsa_frac001_seed2
vitb16_mhsa_old,0.05,0,17598,768,397.65462533018194,466.3612807204351,62.25842710487095,0.517779460065341,0.08106566029280071,5.17382308635748,16.196143830827058,1.6037822019635473,0.8722901750759628,0.5402123332023621,148.439555659545,0.3015845485944493,0.6601,12.45518190907371,2.7566901652200673,0.3627538606319245,0.010647726049419087,4.837960439773898,637.9752146935957,-0.07528014566615973,0.38475113616261364,sota_screening/mhsa/embeddings/vitb16_mhsa_frac005_seed0
vitb16_mhsa_old,0.05,1,17598,768,393.31841967369706,455.2843985050957,52.223478378511054,0.5121333589501263,0.06799932080535294,4.351373198181679,13.260346516340423,1.5849209791952934,0.877684137228139,0.4880159795284271,176.4960082764049,0.3360883782107371,0.6618,12.89909343792329,2.480022258544248,0.4032221874438289,0.01563356776871449,4.838422165234221,709.1468610577467,-0.07316112595487075,0.4075589310390125,sota_screening/mhsa/embeddings/vitb16_mhsa_frac005_seed1
vitb16_mhsa_old,0.05,2,17598,768,403.73063840749137,468.31883749820156,61.95291659530637,0.5256909354264211,0.0806678601501385,4.641058743736932,14.705022249067998,1.6130167385756558,0.8723230740004946,0.5131030082702637,165.47948267976767,0.29311534040080856,0.66228,12.323030685251119,2.79066692858259,0.3583372812274493,0.012536504750851486,4.794715813921463,630.2077764949398,-0.07545695643736042,0.4240344975325108,sota_screening/mhsa/embeddings/vitb16_mhsa_frac005_seed2
vitb16_mhsa_old,0.1,0,17598,768,368.0412540304081,437.6290578391074,46.19820086193112,0.47922038285209384,0.060153907372306144,4.469800474324483,12.572250700013662,1.6457764540933466,0.8826057214483444,0.5408456325531006,171.819749989191,0.33892050471576624,0.66468,12.45384577263769,2.404012742754123,0.4159711727875237,0.012639458792920385,4.508774146621376,731.5685015817204,-0.07188906536147119,0.4082210000511104,sota_screening/mhsa/embeddings/vitb16_mhsa_frac010_seed0
vitb16_mhsa_old,0.1,1,17598,768,355.66723201598967,423.92410116206077,38.47833387419271,0.46310837502081986,0.05010199723202175,3.5828086629617646,9.88072937901734,1.653400801902371,0.8883882021420915,0.530999481678009,214.35696746505158,0.39676882222006404,0.65758,13.1660766792501,2.0236265379099962,0.49416232751736244,0.012859337482602613,4.540534793324382,869.0832854052128,-0.06637186663838131,0.43380638787449405,sota_screening/mhsa/embeddings/vitb16_mhsa_frac010_seed1
vitb16_mhsa_old,0.1,2,17598,768,398.5500368213282,458.45998613591297,54.22704201728682,0.5189453604444377,0.07060812762667555,4.448230084309835,13.4558548802736,1.6017565536403193,0.8742753128496293,0.48249551653862,172.65293958353303,0.33301889130963075,0.66884,12.256269707941197,2.5514280053592175,0.3919373769901131,0.009961715887965877,4.535243969983949,689.3002649127804,-0.075145613103435,0.42151660654758366,sota_screening/mhsa/embeddings/vitb16_mhsa_frac010_seed2
